8:(147,92),(173,38),(239,92),(235,187),(113,153),(76,196),(225,202),(135,109),(71,50),(237,29),(71,54),(112,160),(118,84),(76,93),(43,77),(164,89),(151,50),(236,86),(182,175),(164,145),(108,228),(180,122),(164,101),(137,167),(174,154),(146,93),(183,71),(211,180),(188,166),(101,107),(102,172),(150,162),(157,148),(128,161),(184,125),(202,55),(46,150),(158,132),(121,217),(92,164),(230,68),(97,212),(69,222),(65,43),(135,108),(161,177),(111,213),(73,141),(147,149),(181,89),
9:(148,92),(174,38),(239,93),(234,187),(114,153),(76,195),(224,202),(136,109),(71,51),(237,30),(71,55),(113,160),(118,85),(77,93),(44,77),(164,90),(152,50),(235,86),(181,175),(164,144),(108,227),(180,121),(164,100),(136,167),(174,153),(147,93),(182,71),(211,179),(188,165),(102,107),(101,172),(151,162),(158,148),(127,161),(183,125),(203,55),(46,151),(158,131),(120,217),(93,164),(230,67),(97,211),(69,221),(66,43),(136,108),(161,176),(110,213),(73,142),(147,150),(180,89),
10:(149,92),(175,38),(238,93),(233,187),(115,153),(76,194),(223,202),(136,108),(71,52),(237,31),(71,56),(113,159),(119,85),(78,93),(45,77),(163,90),(153,50),(234,86),(180,175),(164,143),(108,226),(179,121),(164,99),(135,167),(173,153),(148,93),(182,70),(210,179),(187,165),(102,108),(101,173),(151,163),(158,147),(126,161),(183,124),(204,55),(46,152),(158,130),(119,217),(93,163),(230,66),(97,210),(69,220),(66,44),(137,108),(160,176),(109,213),(74,142),(146,150),(180,88),
11:(150,92),(175,39),(237,93),(232,187),(116,153),(76,193),(222,202),(137,108),(71,53),(236,31),(71,57),(113,158),(120,85),(79,93),(45,78),(162,90),(154,50),(233,86),(179,175),(164,142),(107,226),(179,120),(165,99),(134,167),(173,152),(149,93),(182,69),(210,178),(186,165),(103,108),(100,173),(151,164),(158,146),(125,161),(182,124),(205,55),(47,152),(158,129),(119,216),(93,162),(231,66),(97,209),(69,219),(66,45),(138,108),(159,176),(108,213),(74,143),(145,150),(180,87),
12:(151,92),(175,40),(237,94),(232,186),(117,153),(76,192),(221,202),(138,108),(71,54),(236,32),(71,58),(114,158),(121,85),(80,93),(45,79),(161,90),(155,50),(232,86),(179,176),(164,141),(106,226),(179,119),(166,99),(133,167),(173,151),(149,94),(181,69),(209,178),(185,165),(104,108),(100,174),(151,165),(159,146),(125,162),(181,124),(206,55),(47,153),(158,128),(118,216),(93,161),(231,65),(97,208),(69,218),(67,45),(139,108),(158,176),(107,213),(75,143),(145,151),(180,86),
13:(152,92),(176,40),(236,94),(232,185),(117,152),(76,191),(221,201),(139,108),(71,55),(236,33),(71,59),(114,157),(122,85),(81,93),(45,80),(160,90),(155,51),(231,86),(178,176),(164,140),(106,225),(179,118),(166,98),(132,167),(173,150),(149,95),(180,69),(209,177),(185,164),(105,108),(99,174),(151,166),(159,145),(124,162),(180,124),(207,55),(48,153),(158,127),(117,216),(93,160),(231,64),(97,207),(69,217),(68,45),(139,109),(158,175),(106,213),(75,144),(145,152),(180,85),
14:(153,92),(176,41),(235,94),(232,184),(118,152),(76,190),(220,201),(140,108),(71,56),(236,34),(71,60),(114,156),(122,86),(82,93),(45,81),(159,90),(155,52),(230,86),(178,177),(164,139),(106,224),(179,117),(166,97),(131,167),(172,150),(150,95),(180,68),(209,176),(184,164),(106,108),(99,175),(151,167),(159,144),(124,163),(179,124),(208,55),(49,153),(157,127),(116,216),(93,159),(232,64),(97,206),(69,216),(69,45),(140,109),(157,175),(105,213),(76,144),(144,152),(180,84),
15:(154,92),(177,41),(235,95),(232,183),(119,152),(76,189),(219,201),(141,108),(71,57),(235,34),(71,61),(115,156),(123,86),(83,93),(46,81),(159,91),(156,52),(229,86),(177,177),(164,138),(105,224),(179,116),(167,97),(130,167),(171,150),(151,95),(180,67),(208,176),(184,163),(107,108),(98,175),(152,167),(159,143),(123,163),(178,124),(209,55),(50,153),(157,126),(115,216),(94,159),(233,64),(97,205),(69,215),(69,46),(141,109),(157,174),(104,213),(77,144),(144,153),(180,83),
16:(154,91),(177,42),(234,95),(231,183),(120,152),(77,189),(219,200),(142,108),(71,58),(234,34),(71,62),(116,156),(123,87),(84,93),(46,82),(159,92),(157,52),(228,86),(176,177),(164,137),(104,224),(179,115),(167,96),(129,167),(170,150),(152,95),(180,66),(207,176),(183,163),(108,108),(98,176),(152,168),(159,142),(122,163),(177,124),(210,55),(51,153),(157,125),(114,216),(94,158),(233,63),(97,204),(69,214),(69,47),(141,110),(156,174),(103,213),(77,145),(144,154),(180,82),
17:(155,91),(177,43),(234,96),(230,183),(121,152),(78,189),(219,199),(142,109),(71,59),(234,35),(71,63),(117,156),(123,88),(85,93),(47,82),(159,93),(157,53),(227,86),(175,177),(164,136),(103,224),(179,114),(167,95),(128,167),(169,150),(152,96),(180,65),(206,176),(182,163),(109,108),(97,176),(152,169),(159,141),(121,163),(176,124),(211,55),(52,153),(157,124),(113,216),(94,157),(233,62),(97,203),(69,213),(69,48),(142,110),(155,174),(102,213),(78,145),(143,154),(180,81),
18:(155,90),(177,44),(234,97),(230,182),(122,152),(78,188),(219,198),(143,109),(71,60),(234,36),(71,64),(118,156),(124,88),(86,93),(48,82),(159,94),(158,53),(226,86),(174,177),(164,135),(103,223),(179,113),(167,94),(127,167),(168,150),(152,97),(180,64),(206,175),(182,162),(110,108),(97,177),(153,169),(159,140),(121,164),(175,124),(212,55),(53,153),(156,124),(113,215),(95,157),(234,62),(97,202),(69,212),(69,49),(143,110),(155,173),(101,213),(78,146),(142,154),(180,80),
19:(156,90),(178,44),(234,98),(229,182),(123,152),(79,188),(218,198),(144,109),(71,61),(234,37),(71,65),(119,156),(125,88),(87,93),(49,82),(159,95),(158,54),(225,86),(173,177),(164,134),(102,223),(179,112),(167,93),(126,167),(168,149),(153,97),(180,63),(205,175),(181,162),(111,108),(97,178),(153,170),(159,139),(121,165),(174,124),(213,55),(54,153),(156,123),(112,215),(96,157),(235,62),(97,201),(69,211),(69,50),(144,110),(154,173),(100,213),(78,147),(142,155),(180,79),
20:(157,90),(178,45),(234,99),(228,182),(124,152),(79,187),(218,197),(145,109),(71,62),(234,38),(71,66),(120,156),(126,88),(88,93),(49,83),(159,96),(159,54),(224,86),(172,177),(164,133),(102,222),(179,111),(168,93),(125,167),(168,148),(154,97),(180,62),(205,174),(181,161),(112,108),(97,179),(153,171),(159,138),(120,165),(174,124),(214,55),(55,153),(156,122),(112,214),(96,156),(236,62),(97,200),(69,210),(70,50),(144,111),(153,173),(100,212),(78,148),(141,155),(180,78),
21:(157,89),(179,45),(234,100),(227,182),(125,152),(79,186),(218,196),(145,110),(71,63),(233,38),(71,67),(120,155),(126,89),(89,93),(50,83),(159,97),(160,54),(223,86),(171,177),(164,132),(101,222),(179,110),(169,93),(124,167),(167,148),(155,97),(180,61),(204,174),(180,161),(113,108),(97,180),(154,171),(159,137),(120,166),(174,124),(215,55),(56,153),(156,121),(112,213),(97,156),(236,61),(97,199),(69,209),(70,51),(145,111),(152,173),(100,211),(78,149),(140,155),(180,77),
22:(157,88),(179,46),(233,100),(227,181),(126,152),(79,185),(217,196),(146,110),(71,64),(233,39),(71,68),(120,154),(126,90),(90,93),(50,84),(159,98),(160,55),(222,86),(170,177),(164,131),(100,222),(179,109),(169,92),(123,167),(166,148),(155,98),(180,60),(203,174),(179,161),(114,108),(97,181),(154,172),(159,136),(120,167),(174,124),(216,55),(57,153),(156,120),(111,213),(97,155),(237,61),(97,198),(69,208),(70,52),(145,112),(151,173),(100,210),(78,150),(140,156),(180,76),
23:(158,88),(180,46),(233,101),(227,180),(127,152),(79,184),(216,196),(146,111),(71,65),(233,40),(71,69),(121,154),(127,90),(91,93),(50,85),(159,99),(161,55),(221,86),(169,177),(164,130),(99,222),(179,108),(170,92),(122,167),(165,148),(155,99),(180,59),(203,173),(179,160),(115,108),(97,182),(154,173),(159,135),(119,167),(174,124),(217,55),(58,153),(156,119),(110,213),(98,155),(237,60),(97,197),(69,207),(70,53),(145,113),(150,173),(100,209),(78,151),(140,157),(180,75),
24:(159,88),(180,47),(233,102),(227,179),(128,152),(79,183),(215,196),(146,112),(71,66),(233,41),(71,70),(122,154),(127,91),(92,93),(51,85),(159,100),(162,55),(220,86),(168,177),(164,129),(99,221),(179,107),(170,91),(121,167),(164,148),(156,99),(180,58),(202,173),(178,160),(116,108),(97,183),(155,173),(159,134),(119,168),(174,124),(218,55),(59,153),(155,119),(109,213),(99,155),(237,59),(97,196),(69,206),(71,53),(146,113),(149,173),(100,208),(78,152),(140,158),(180,74),
25:(159,87),(180,48),(233,103),(226,179),(129,152),(79,182),(214,196),(147,112),(71,67),(233,42),(71,71),(122,153),(128,91),(93,93),(52,85),(159,101),(162,56),(219,86),(167,177),(164,128),(99,220),(179,106),(171,91),(120,167),(164,147),(156,100),(180,57),(202,172),(178,159),(117,108),(97,184),(156,173),(159,133),(118,168),(174,124),(219,55),(60,153),(155,118),(108,213),(99,154),(238,59),(97,195),(69,205),(71,54),(147,113),(148,173),(99,208),(78,153),(139,158),(180,73),
26:(159,86),(180,49),(233,104),(225,179),(130,152),(80,182),(214,195),(148,112),(71,68),(233,43),(71,72),(123,153),(128,92),(94,93),(52,86),(159,102),(163,56),(218,86),(166,177),(164,127),(99,219),(179,105),(171,90),(119,167),(163,147),(156,101),(180,56),(202,171),(178,158),(118,108),(97,185),(156,174),(159,132),(117,168),(174,124),(220,55),(61,153),(155,117),(107,213),(99,153),(239,59),(97,194),(69,204),(71,55),(148,113),(147,173),(98,208),(78,154),(138,158),(180,72),
27:(160,86),(180,50),(233,105),(224,179),(131,152),(80,181),(213,195),(149,112),(71,69),(233,44),(71,73),(123,152),(128,93),(95,93),(53,86),(159,103),(163,57),(217,86),(165,177),(164,126),(98,219),(179,104),(172,90),(118,167),(162,147),(157,101),(180,55),(201,171),(177,158),(119,108),(97,186),(156,175),(159,131),(116,168),(174,124),(221,55),(62,153),(154,117),(106,213),(100,153),(240,59),(97,193),(69,203),(71,56),(149,113),(146,173),(97,208),(78,155),(138,159),(180,71),
28:(161,86),(179,50),(233,106),(223,179),(131,151),(80,180),(213,194),(150,112),(71,70),(233,45),(71,74),(124,152),(129,93),(96,93),(53,87),(159,104),(164,57),(216,86),(164,177),(164,125),(97,219),(179,103),(173,90),(117,167),(161,147),(158,101),(180,54),(200,171),(176,158),(120,108),(97,187),(156,176),(158,131),(116,169),(174,124),(222,55),(63,153),(154,116),(105,213),(101,153),(241,59),(97,192),(69,202),(71,57),(149,114),(145,173),(97,207),(78,156),(138,160),(180,70),
29:(162,86),(179,51),(233,106),(222,179),(132,151),(80,179),(213,193),(150,113),(71,71),(233,46),(71,75),(125,152),(130,93),(97,93),(54,87),(159,105),(165,57),(215,86),(163,177),(164,124),(97,218),(179,102),(173,89),(116,167),(161,146),(159,101),(180,53),(199,171),(175,158),(121,108),(97,188),(156,177),(158,130),(115,169),(174,124),(223,55),(64,153),(154,115),(104,213),(102,153),(242,59),(97,191),(69,201),(71,58),(149,115),(144,173),(96,207),(78,157),(137,160),(180,69),
30:(163,86),(178,51),(233,106),(221,179),(132,150),(81,179),(212,193),(151,113),(71,72),(233,47),(72,75),(126,152),(131,93),(98,93),(55,87),(159,106),(166,57),(214,86),(162,177),(164,123),(97,217),(179,101),(173,88),(116,167),(161,145),(159,102),(180,52),(199,170),(174,158),(122,108),(97,189),(157,177),(158,129),(114,169),(174,124),(224,55),(65,153),(154,114),(103,213),(103,153),(243,59),(97,190),(69,200),(71,59),(150,115),(143,173),(95,207),(78,158),(136,160),(180,68),
31:(164,86),(178,52),(233,106),(221,178),(132,149),(81,178),(212,192),(152,113),(71,73),(233,48),(72,76),(127,152),(132,93),(99,93),(56,87),(159,107),(166,58),(213,86),(161,177),(164,122),(97,216),(180,101),(174,88),(116,167),(161,144),(160,102),(180,51),(198,170),(174,157),(123,108),(96,189),(158,177),(157,129),(114,170),(174,124),(225,55),(66,153),(154,113),(103,212),(104,153),(243,59),(97,189),(69,199),(71,60),(151,115),(142,173),(94,207),(78,159),(136,161),(180,67),
32:(165,86),(177,52),(233,106),(221,177),(133,149),(81,177),(212,191),(152,114),(71,74),(233,49),(73,76),(128,152),(133,93),(100,93),(57,87),(159,108),(167,58),(212,86),(160,177),(164,121),(97,215),(180,100),(174,87),(116,167),(161,143),(160,103),(180,50),(198,169),(173,157),(124,108),(96,190),(159,177),(157,128),(113,170),(174,124),(226,55),(67,153),(154,112),(102,212),(105,153),(243,59),(97,188),(69,198),(71,61),(152,115),(141,173),(94,206),(78,160),(136,162),(180,66),
33:(166,86),(177,53),(233,106),(220,177),(134,149),(81,176),(212,190),(153,114),(71,75),(233,50),(73,77),(129,152),(134,93),(101,93),(57,88),(159,109),(168,58),(211,86),(160,178),(164,120),(97,214),(180,99),(174,86),(116,167),(161,142),(160,104),(180,49),(198,168),(173,156),(125,108),(97,190),(160,177),(157,127),(112,170),(174,124),(227,55),(68,153),(154,111),(102,211),(106,153),(243,59),(97,187),(69,197),(71,62),(153,115),(140,173),(94,205),(78,161),(136,163),(180,65),
34:(167,86),(177,54),(233,106),(219,177),(135,149),(81,175),(212,189),(154,114),(71,76),(233,51),(74,77),(129,151),(135,93),(102,93),(57,89),(159,110),(168,59),(210,86),(160,177),(164,119),(97,213),(180,98),(175,86),(116,167),(161,141),(161,104),(180,48),(197,168),(172,156),(126,108),(97,191),(161,177),(157,126),(111,170),(174,124),(228,55),(69,153),(154,110),(102,210),(107,153),(243,59),(97,186),(68,197),(71,63),(153,116),(139,173),(94,204),(78,162),(136,164),(180,64),
35:(168,86),(176,54),(233,106),(218,177),(136,149),(81,174),(212,188),(155,114),(72,76),(233,52),(75,77),(130,151),(136,93),(103,93),(57,90),(159,111),(168,60),(209,86),(159,177),(164,118),(97,212),(180,97),(175,85),(116,167),(160,141),(162,104),(180,47),(197,167),(172,155),(127,108),(97,192),(161,178),(156,126),(110,170),(174,124),(229,55),(70,153),(154,109),(101,210),(108,153),(243,59),(97,185),(68,196),(71,64),(154,116),(138,173),(93,204),(78,162),(135,164),(180,63),
36:(169,86),(176,55),(233,106),(217,177),(137,149),(82,174),(212,187),(155,115),(72,77),(233,53),(76,77),(131,151),(137,93),(104,93),(57,91),(159,112),(169,60),(208,86),(158,177),(164,117),(97,211),(180,96),(176,85),(116,167),(159,141),(162,105),(180,46),(196,167),(171,155),(128,108),(97,193),(162,178),(156,125),(109,170),(174,124),(230,55),(71,153),(154,108),(100,210),(109,153),(243,59),(97,184),(67,196),(71,65),(155,116),(137,173),(93,203),(78,162),(135,165),(180,62),
37:(170,86),(175,55),(233,106),(216,177),(138,149),(83,174),(212,186),(156,115),(72,78),(233,54),(76,78),(132,151),(138,93),(105,93),(58,91),(159,113),(170,60),(207,86),(157,177),(164,116),(97,210),(180,95),(176,84),(116,167),(159,140),(162,106),(179,46),(196,166),(171,154),(129,108),(97,194),(163,178),(156,124),(109,171),(174,124),(231,55),(72,153),(154,107),(100,209),(110,153),(243,59),(97,183),(67,195),(71,66),(156,116),(136,173),(93,202),(78,162),(135,166),(180,61),
38:(171,86),(175,56),(233,106),(215,177),(139,149),(84,174),(212,185),(157,115),(72,79),(233,55),(77,78),(133,151),(139,93),(106,93),(58,92),(159,114),(171,60),(206,86),(156,177),(164,115),(97,209),(180,94),(176,83),(116,167),(159,139),(162,107),(179,45),(195,166),(170,154),(130,108),(97,195),(164,178),(156,123),(109,172),(174,124),(231,54),(73,153),(154,106),(100,208),(111,153),(243,59),(97,182),(67,194),(71,67),(156,117),(135,173),(92,202),(78,162),(134,166),(180,60),
39:(172,86),(174,56),(233,106),(214,177),(140,149),(84,173),(212,184),(158,115),(73,79),(232,55),(78,78),(133,150),(140,93),(107,93),(59,92),(159,115),(171,61),(205,86),(156,178),(164,114),(97,208),(180,93),(177,83),(116,167),(159,138),(162,108),(179,44),(195,165),(170,153),(131,108),(97,196),(165,178),(156,122),(109,173),(174,124),(231,53),(74,153),(154,105),(99,208),(112,153),(243,59),(97,181),(67,193),(71,68),(156,118),(134,173),(91,202),(78,162),(133,166),(180,59),
40:(173,86),(174,57),(233,106),(213,177),(140,148),(85,173),(212,183),(158,116),(74,79),(231,55),(79,78),(134,150),(141,93),(108,93),(59,93),(159,116),(171,62),(204,86),(155,178),(164,113),(97,207),(180,92),(178,83),(116,167),(159,137),(162,109),(179,44),(194,165),(169,153),(132,108),(97,197),(166,178),(155,122),(108,173),(174,124),(232,53),(75,153),(154,104),(99,207),(113,153),(243,59),(97,180),(67,192),(71,69),(157,118),(133,173),(90,202),(78,162),(132,166),(180,58),
41:(174,86),(174,58),(233,106),(212,177),(141,148),(85,172),(212,182),(158,117),(75,79),(231,56),(79,79),(134,149),(142,93),(109,93),(60,93),(159,117),(172,62),(203,86),(154,178),(164,112),(97,206),(180,91),(179,83),(116,167),(159,136),(162,110),(179,44),(194,164),(168,153),(133,108),(97,198),(167,178),(155,121),(107,173),(174,124),(233,53),(76,153),(154,103),(99,206),(114,153),(243,59),(97,179),(67,191),(71,70),(158,118),(132,173),(90,201),(78,162),(132,167),(180,57),
42:(175,86),(174,59),(233,106),(211,177),(142,148),(85,171),(211,182),(159,117),(76,79),(230,56),(80,79),(135,149),(143,93),(110,93),(61,93),(159,118),(172,63),(202,86),(153,178),(164,111),(97,205),(180,90),(179,82),(116,167),(159,135),(162,111),(179,44),(194,163),(168,152),(134,108),(97,199),(168,178),(155,120),(106,173),(174,124),(233,52),(77,153),(154,102),(99,205),(115,153),(243,59),(97,178),(67,190),(71,71),(158,119),(131,173),(89,201),(78,162),(131,167),(180,56),
43:(176,86),(174,60),(233,106),(210,177),(143,148),(86,171),(210,182),(159,118),(76,80),(229,56),(81,79),(136,149),(144,93),(111,93),(62,93),(159,119),(173,63),(201,86),(153,178),(164,110),(97,204),(180,89),(179,81),(116,167),(159,134),(162,112),(179,44),(194,162),(168,151),(135,108),(97,200),(169,178),(154,120),(105,173),(174,124),(234,52),(78,153),(154,101),(98,205),(116,153),(243,59),(97,177),(67,189),(71,72),(158,120),(130,173),(89,200),(78,162),(130,167),(180,55),
44:(177,86),(174,61),(233,106),(209,177),(144,148),(87,171),(209,182),(159,119),(76,81),(229,57),(81,80),(137,149),(145,93),(112,93),(63,93),(159,120),(173,64),(200,86),(153,178),(164,109),(97,203),(180,88),(180,81),(116,167),(159,133),(162,113),(179,44),(194,161),(168,150),(136,108),(98,200),(170,178),(154,119),(104,173),(174,124),(234,51),(79,153),(154,100),(98,204),(116,152),(243,59),(97,176),(67,188),(71,73),(158,121),(129,173),(89,199),(78,162),(129,167),(180,54),
45:(178,86),(173,61),(233,106),(208,177),(145,148),(88,171),(209,181),(159,120),(76,82),(229,58),(81,81),(138,149),(145,92),(113,93),(64,93),(159,121),(174,64),(199,86),(153,178),(164,108),(97,202),(180,87),(181,81),(116,167),(159,132),(162,114),(179,44),(194,160),(168,149),(137,108),(99,200),(171,178),(153,119),(103,173),(174,124),(234,50),(80,153),(154,99),(97,204),(117,152),(243,59),(98,176),(67,187),(71,74),(158,122),(128,173),(88,199),(78,162),(128,167),(180,53),
46:(179,86),(173,62),(233,106),(208,176),(146,148),(89,171),(208,181),(159,121),(77,82),(229,59),(81,82),(138,148),(146,92),(114,93),(64,94),(159,122),(174,65),(198,86),(153,178),(164,107),(97,201),(180,86),(181,80),(116,167),(159,131),(162,115),(179,44),(194,159),(168,148),(138,108),(99,201),(172,178),(152,119),(102,173),(174,124),(234,49),(81,153),(154,98),(97,203),(118,152),(243,59),(98,175),(67,186),(72,74),(158,123),(127,173),(88,198),(78,162),(127,167),(180,52),
47:(180,86),(172,62),(233,106),(207,176),(147,148),(89,170),(208,180),(159,122),(77,83),(229,60),(81,83),(139,148),(147,92),(115,93),(65,94),(159,123),(174,66),(197,86),(153,178),(164,106),(97,200),(180,85),(182,80),(116,167),(159,130),(162,116),(179,44),(193,159),(167,148),(139,108),(99,202),(173,178),(152,118),(101,173),(174,124),(234,48),(82,153),(154,97),(97,202),(119,152),(243,59),(98,174),(66,186),(73,74),(158,124),(126,173),(88,197),(78,162),(126,167),(180,51),
48:(181,86),(171,62),(233,106),(206,176),(147,147),(90,170),(208,179),(159,123),(78,83),(229,61),(81,84),(140,148),(148,92),(116,93),(66,94),(159,124),(174,67),(196,86),(153,178),(164,105),(97,199),(180,84),(183,80),(116,167),(159,129),(162,117),(179,44),(192,159),(166,148),(139,109),(99,203),(174,178),(152,117),(100,173),(174,124),(234,47),(83,153),(154,96),(97,201),(120,152),(243,59),(98,173),(65,186),(74,74),(158,125),(125,173),(87,197),(78,162),(125,167),(180,50),
49:(182,86),(170,62),(233,106),(205,176),(148,147),(91,170),(207,179),(159,124),(79,83),(228,61),(81,85),(141,148),(149,92),(117,93),(66,95),(159,125),(174,68),(195,86),(153,178),(164,104),(97,198),(180,83),(184,80),(116,167),(159,128),(162,118),(179,44),(192,158),(166,147),(139,110),(99,204),(175,178),(152,116),(100,174),(174,124),(234,46),(84,153),(154,96),(97,200),(121,152),(243,59),(98,172),(65,185),(75,74),(158,126),(124,173),(86,197),(78,162),(124,167),(180,49),
50:(183,86),(170,63),(233,106),(204,176),(149,147),(92,170),(206,179),(159,125),(80,83),(228,62),(81,86),(142,148),(150,92),(118,93),(66,96),(159,126),(175,68),(194,86),(153,178),(164,103),(97,197),(180,82),(185,80),(116,167),(158,128),(162,119),(179,44),(191,158),(166,146),(140,110),(99,205),(176,178),(151,116),(99,174),(174,124),(234,45),(85,153),(154,96),(97,199),(122,152),(243,59),(98,171),(65,184),(76,74),(158,127),(123,173),(85,197),(78,162),(123,167),(180,48),
51:(184,86),(170,64),(233,106),(203,176),(149,146),(93,170),(205,179),(159,126),(80,84),(228,63),(82,86),(143,148),(151,92),(119,93),(67,96),(159,127),(175,69),(193,86),(153,178),(164,102),(97,196),(180,81),(186,80),(116,167),(157,128),(162,120),(179,44),(191,157),(165,146),(141,110),(99,206),(177,178),(151,115),(98,174),(174,124),(234,44),(86,153),(154,96),(97,198),(123,152),(243,59),(99,171),(65,183),(76,75),(158,128),(122,173),(85,196),(78,162),(122,167),(180,47),
